date,location,item,opening_stock,received,issued,closing_stock,lead_time_days,criticality,supplier
2025-04-23,Hospital A,Paracetamol,73,21,77,17,5,High,Supplier Y
2025-04-23,Hospital A,Amoxicillin,68,2,44,26,2,High,Supplier Y
2025-04-23,Hospital A,Rice,59,23,26,56,6,Medium,Supplier X
2025-04-23,Hospital A,Flour,110,36,64,82,5,Medium,Supplier Y
2025-04-23,Hospital B,Paracetamol,122,6,22,106,6,High,Supplier Y
2025-04-23,Hospital B,Amoxicillin,66,17,21,62,6,High,Supplier X
2025-04-23,Hospital B,Rice,113,42,29,126,3,Medium,Supplier Y
2025-04-23,Hospital B,Flour,188,31,46,173,3,Medium,Supplier Y
2025-04-23,Warehouse C,Paracetamol,76,40,96,20,5,High,Supplier Y
2025-04-23,Warehouse C,Amoxicillin,137,10,112,35,5,High,Supplier Y
2025-04-23,Warehouse C,Rice,102,30,100,32,3,Medium,Supplier X
2025-04-23,Warehouse C,Flour,138,2,64,76,3,Medium,Supplier Y
2025-04-24,Hospital A,Paracetamol,69,47,63,53,6,High,Supplier Y
2025-04-24,Hospital A,Amoxicillin,161,40,14,187,6,High,Supplier X
2025-04-24,Hospital A,Rice,180,26,127,79,2,Medium,Supplier Y
2025-04-24,Hospital A,Flour,53,10,51,12,5,Medium,Supplier X
2025-04-24,Hospital B,Paracetamol,156,10,98,68,4,High,Supplier X
2025-04-24,Hospital B,Amoxicillin,90,25,22,93,4,High,Supplier Y
2025-04-24,Hospital B,Rice,194,16,115,95,6,Medium,Supplier X
2025-04-24,Hospital B,Flour,184,40,136,88,4,Medium,Supplier Y
2025-04-24,Warehouse C,Paracetamol,124,13,83,54,3,High,Supplier Y
2025-04-24,Warehouse C,Amoxicillin,146,49,160,35,2,High,Supplier X
2025-04-24,Warehouse C,Rice,116,31,130,17,4,Medium,Supplier Y
2025-04-24,Warehouse C,Flour,182,24,205,1,6,Medium,Supplier Y
2025-04-25,Hospital A,Paracetamol,125,16,128,13,5,High,Supplier Y
2025-04-25,Hospital A,Amoxicillin,161,42,10,193,2,High,Supplier X
2025-04-25,Hospital A,Rice,138,19,26,131,3,Medium,Supplier Y
2025-04-25,Hospital A,Flour,184,33,161,56,3,Medium,Supplier X
2025-04-25,Hospital B,Paracetamol,191,49,145,95,6,High,Supplier X
2025-04-25,Hospital B,Amoxicillin,181,37,130,88,5,High,Supplier Y
2025-04-25,Hospital B,Rice,81,34,66,49,6,Medium,Supplier Y
2025-04-25,Hospital B,Flour,197,41,142,96,5,Medium,Supplier X
2025-04-25,Warehouse C,Paracetamol,139,48,13,174,6,High,Supplier X
2025-04-25,Warehouse C,Amoxicillin,127,13,76,64,4,High,Supplier Y
2025-04-25,Warehouse C,Rice,172,8,51,129,5,Medium,Supplier X
2025-04-25,Warehouse C,Flour,180,10,8,182,2,Medium,Supplier Y
2025-04-26,Hospital A,Paracetamol,140,25,95,70,3,High,Supplier X
2025-04-26,Hospital A,Amoxicillin,135,35,147,23,4,High,Supplier X
2025-04-26,Hospital A,Rice,80,10,22,68,6,Medium,Supplier Y
2025-04-26,Hospital A,Flour,90,9,12,87,4,Medium,Supplier X
2025-04-26,Hospital B,Paracetamol,65,41,32,74,3,High,Supplier Y
2025-04-26,Hospital B,Amoxicillin,179,38,112,105,2,High,Supplier Y
2025-04-26,Hospital B,Rice,121,4,24,101,2,Medium,Supplier X
2025-04-26,Hospital B,Flour,99,10,20,89,4,Medium,Supplier X
2025-04-26,Warehouse C,Paracetamol,76,33,87,22,4,High,Supplier X
2025-04-26,Warehouse C,Amoxicillin,102,4,62,44,4,High,Supplier X
2025-04-26,Warehouse C,Rice,54,47,9,92,5,Medium,Supplier Y
2025-04-26,Warehouse C,Flour,155,36,175,16,5,Medium,Supplier X
2025-04-27,Hospital A,Paracetamol,65,46,30,81,2,High,Supplier X
2025-04-27,Hospital A,Amoxicillin,115,48,35,128,5,High,Supplier Y
2025-04-27,Hospital A,Rice,77,23,91,9,5,Medium,Supplier Y
2025-04-27,Hospital A,Flour,128,14,44,98,3,Medium,Supplier Y
2025-04-27,Hospital B,Paracetamol,185,3,109,79,2,High,Supplier Y
2025-04-27,Hospital B,Amoxicillin,72,32,58,46,5,High,Supplier X
2025-04-27,Hospital B,Rice,104,19,111,12,6,Medium,Supplier Y
2025-04-27,Hospital B,Flour,138,16,44,110,5,Medium,Supplier Y
2025-04-27,Warehouse C,Paracetamol,146,32,140,38,4,High,Supplier Y
2025-04-27,Warehouse C,Amoxicillin,67,34,84,17,3,High,Supplier Y
2025-04-27,Warehouse C,Rice,157,23,133,47,2,Medium,Supplier X
2025-04-27,Warehouse C,Flour,154,9,115,48,2,Medium,Supplier X
2025-04-28,Hospital A,Paracetamol,135,2,54,83,6,High,Supplier Y
2025-04-28,Hospital A,Amoxicillin,117,38,119,36,3,High,Supplier Y
2025-04-28,Hospital A,Rice,127,17,40,104,6,Medium,Supplier X
2025-04-28,Hospital A,Flour,160,21,62,119,5,Medium,Supplier X
2025-04-28,Hospital B,Paracetamol,53,19,2,70,6,High,Supplier Y
2025-04-28,Hospital B,Amoxicillin,198,10,44,164,6,High,Supplier Y
2025-04-28,Hospital B,Rice,87,41,127,1,6,Medium,Supplier Y
2025-04-28,Hospital B,Flour,181,44,102,123,5,Medium,Supplier X
2025-04-28,Warehouse C,Paracetamol,106,36,27,115,3,High,Supplier Y
2025-04-28,Warehouse C,Amoxicillin,74,32,18,88,3,High,Supplier Y
2025-04-28,Warehouse C,Rice,101,17,108,10,6,Medium,Supplier Y
2025-04-28,Warehouse C,Flour,167,36,28,175,3,Medium,Supplier X
2025-04-29,Hospital A,Paracetamol,199,31,208,22,6,High,Supplier Y
2025-04-29,Hospital A,Amoxicillin,180,36,7,209,6,High,Supplier Y
2025-04-29,Hospital A,Rice,131,13,4,140,4,Medium,Supplier X
2025-04-29,Hospital A,Flour,164,36,179,21,2,Medium,Supplier Y
2025-04-29,Hospital B,Paracetamol,192,9,178,23,2,High,Supplier X
2025-04-29,Hospital B,Amoxicillin,142,18,117,43,3,High,Supplier X
2025-04-29,Hospital B,Rice,116,5,118,3,2,Medium,Supplier Y
2025-04-29,Hospital B,Flour,154,4,113,45,6,Medium,Supplier X
2025-04-29,Warehouse C,Paracetamol,59,13,44,28,2,High,Supplier X
2025-04-29,Warehouse C,Amoxicillin,193,36,222,7,5,High,Supplier X
2025-04-29,Warehouse C,Rice,125,15,119,21,2,Medium,Supplier Y
2025-04-29,Warehouse C,Flour,81,21,56,46,3,Medium,Supplier Y
2025-04-30,Hospital A,Paracetamol,86,6,38,54,5,High,Supplier X
2025-04-30,Hospital A,Amoxicillin,68,25,83,10,4,High,Supplier Y
2025-04-30,Hospital A,Rice,58,39,38,59,5,Medium,Supplier X
2025-04-30,Hospital A,Flour,114,44,18,140,4,Medium,Supplier Y
2025-04-30,Hospital B,Paracetamol,111,28,64,75,5,High,Supplier Y
2025-04-30,Hospital B,Amoxicillin,87,5,39,53,5,High,Supplier Y
2025-04-30,Hospital B,Rice,168,45,112,101,3,Medium,Supplier X
2025-04-30,Hospital B,Flour,122,28,33,117,4,Medium,Supplier Y
2025-04-30,Warehouse C,Paracetamol,70,29,66,33,4,High,Supplier X
2025-04-30,Warehouse C,Amoxicillin,182,42,99,125,6,High,Supplier Y
2025-04-30,Warehouse C,Rice,175,29,9,195,5,Medium,Supplier Y
2025-04-30,Warehouse C,Flour,148,46,128,66,4,Medium,Supplier X
2025-05-01,Hospital A,Paracetamol,112,0,68,44,3,High,Supplier X
2025-05-01,Hospital A,Amoxicillin,71,44,55,60,6,High,Supplier X
2025-05-01,Hospital A,Rice,126,30,77,79,4,Medium,Supplier Y
2025-05-01,Hospital A,Flour,157,24,130,51,4,Medium,Supplier X
2025-05-01,Hospital B,Paracetamol,62,45,3,104,3,High,Supplier X
2025-05-01,Hospital B,Amoxicillin,147,41,173,15,3,High,Supplier Y
2025-05-01,Hospital B,Rice,108,47,29,126,5,Medium,Supplier Y
2025-05-01,Hospital B,Flour,64,16,8,72,6,Medium,Supplier Y
2025-05-01,Warehouse C,Paracetamol,197,14,73,138,4,High,Supplier X
2025-05-01,Warehouse C,Amoxicillin,142,43,171,14,4,High,Supplier X
2025-05-01,Warehouse C,Rice,75,2,52,25,2,Medium,Supplier Y
2025-05-01,Warehouse C,Flour,164,27,31,160,4,Medium,Supplier Y
2025-05-02,Hospital A,Paracetamol,80,2,56,26,3,High,Supplier Y
2025-05-02,Hospital A,Amoxicillin,94,3,84,13,5,High,Supplier Y
2025-05-02,Hospital A,Rice,169,13,162,20,4,Medium,Supplier X
2025-05-02,Hospital A,Flour,69,29,62,36,4,Medium,Supplier Y
2025-05-02,Hospital B,Paracetamol,197,8,14,191,6,High,Supplier X
2025-05-02,Hospital B,Amoxicillin,187,34,137,84,4,High,Supplier Y
2025-05-02,Hospital B,Rice,65,44,2,107,5,Medium,Supplier X
2025-05-02,Hospital B,Flour,178,48,223,3,3,Medium,Supplier X
2025-05-02,Warehouse C,Paracetamol,115,10,98,27,4,High,Supplier X
2025-05-02,Warehouse C,Amoxicillin,125,10,13,122,5,High,Supplier Y
2025-05-02,Warehouse C,Rice,157,23,112,68,3,Medium,Supplier Y
2025-05-02,Warehouse C,Flour,153,21,144,30,2,Medium,Supplier X
2025-05-03,Hospital A,Paracetamol,79,42,0,121,3,High,Supplier X
2025-05-03,Hospital A,Amoxicillin,65,42,63,44,5,High,Supplier X
2025-05-03,Hospital A,Rice,86,30,108,8,2,Medium,Supplier X
2025-05-03,Hospital A,Flour,109,22,5,126,3,Medium,Supplier Y
2025-05-03,Hospital B,Paracetamol,65,24,78,11,2,High,Supplier X
2025-05-03,Hospital B,Amoxicillin,168,35,33,170,6,High,Supplier Y
2025-05-03,Hospital B,Rice,105,5,35,75,3,Medium,Supplier X
2025-05-03,Hospital B,Flour,91,0,77,14,3,Medium,Supplier X
2025-05-03,Warehouse C,Paracetamol,159,35,56,138,3,High,Supplier X
2025-05-03,Warehouse C,Amoxicillin,129,30,73,86,6,High,Supplier X
2025-05-03,Warehouse C,Rice,130,41,107,64,6,Medium,Supplier X
2025-05-03,Warehouse C,Flour,65,23,30,58,3,Medium,Supplier Y
2025-05-04,Hospital A,Paracetamol,137,22,25,134,6,High,Supplier Y
2025-05-04,Hospital A,Amoxicillin,118,43,58,103,5,High,Supplier Y
2025-05-04,Hospital A,Rice,64,7,28,43,2,Medium,Supplier X
2025-05-04,Hospital A,Flour,146,48,36,158,6,Medium,Supplier X
2025-05-04,Hospital B,Paracetamol,57,31,17,71,5,High,Supplier X
2025-05-04,Hospital B,Amoxicillin,162,18,103,77,2,High,Supplier Y
2025-05-04,Hospital B,Rice,120,25,75,70,2,Medium,Supplier Y
2025-05-04,Hospital B,Flour,159,31,67,123,2,Medium,Supplier Y
2025-05-04,Warehouse C,Paracetamol,138,45,33,150,3,High,Supplier Y
2025-05-04,Warehouse C,Amoxicillin,72,33,65,40,6,High,Supplier Y
2025-05-04,Warehouse C,Rice,123,49,44,128,3,Medium,Supplier Y
2025-05-04,Warehouse C,Flour,169,6,141,34,2,Medium,Supplier Y
2025-05-05,Hospital A,Paracetamol,59,35,20,74,4,High,Supplier X
2025-05-05,Hospital A,Amoxicillin,189,40,192,37,5,High,Supplier X
2025-05-05,Hospital A,Rice,138,11,45,104,4,Medium,Supplier X
2025-05-05,Hospital A,Flour,76,13,64,25,4,Medium,Supplier X
2025-05-05,Hospital B,Paracetamol,136,14,148,2,5,High,Supplier X
2025-05-05,Hospital B,Amoxicillin,194,28,181,41,3,High,Supplier X
2025-05-05,Hospital B,Rice,187,10,62,135,3,Medium,Supplier Y
2025-05-05,Hospital B,Flour,97,9,96,10,5,Medium,Supplier X
2025-05-05,Warehouse C,Paracetamol,194,30,104,120,5,High,Supplier Y
2025-05-05,Warehouse C,Amoxicillin,147,42,97,92,4,High,Supplier X
2025-05-05,Warehouse C,Rice,59,22,59,22,6,Medium,Supplier Y
2025-05-05,Warehouse C,Flour,89,22,108,3,2,Medium,Supplier Y
2025-05-06,Hospital A,Paracetamol,114,31,9,136,4,High,Supplier Y
2025-05-06,Hospital A,Amoxicillin,199,10,117,92,5,High,Supplier Y
2025-05-06,Hospital A,Rice,95,12,40,67,6,Medium,Supplier X
2025-05-06,Hospital A,Flour,187,11,64,134,2,Medium,Supplier X
2025-05-06,Hospital B,Paracetamol,170,47,102,115,6,High,Supplier Y
2025-05-06,Hospital B,Amoxicillin,65,26,83,8,4,High,Supplier X
2025-05-06,Hospital B,Rice,196,42,114,124,3,Medium,Supplier X
2025-05-06,Hospital B,Flour,121,0,117,4,4,Medium,Supplier X
2025-05-06,Warehouse C,Paracetamol,188,41,80,149,6,High,Supplier Y
2025-05-06,Warehouse C,Amoxicillin,96,8,59,45,3,High,Supplier Y
2025-05-06,Warehouse C,Rice,93,33,39,87,3,Medium,Supplier Y
2025-05-06,Warehouse C,Flour,57,6,9,54,6,Medium,Supplier X
2025-05-07,Hospital A,Paracetamol,197,34,58,173,2,High,Supplier Y
2025-05-07,Hospital A,Amoxicillin,150,21,163,8,2,High,Supplier Y
2025-05-07,Hospital A,Rice,146,38,89,95,5,Medium,Supplier X
2025-05-07,Hospital A,Flour,171,18,140,49,6,Medium,Supplier X
2025-05-07,Hospital B,Paracetamol,173,9,119,63,4,High,Supplier Y
2025-05-07,Hospital B,Amoxicillin,187,32,117,102,3,High,Supplier Y
2025-05-07,Hospital B,Rice,169,26,41,154,4,Medium,Supplier X
2025-05-07,Hospital B,Flour,102,33,120,15,6,Medium,Supplier Y
2025-05-07,Warehouse C,Paracetamol,174,21,113,82,4,High,Supplier Y
2025-05-07,Warehouse C,Amoxicillin,128,17,79,66,3,High,Supplier Y
2025-05-07,Warehouse C,Rice,62,12,57,17,5,Medium,Supplier Y
2025-05-07,Warehouse C,Flour,177,42,107,112,2,Medium,Supplier X
2025-05-08,Hospital A,Paracetamol,86,7,38,55,6,High,Supplier Y
2025-05-08,Hospital A,Amoxicillin,154,21,93,82,3,High,Supplier Y
2025-05-08,Hospital A,Rice,141,10,23,128,3,Medium,Supplier X
2025-05-08,Hospital A,Flour,104,26,52,78,4,Medium,Supplier Y
2025-05-08,Hospital B,Paracetamol,197,38,151,84,3,High,Supplier X
2025-05-08,Hospital B,Amoxicillin,190,1,108,83,5,High,Supplier X
2025-05-08,Hospital B,Rice,119,34,19,134,3,Medium,Supplier X
2025-05-08,Hospital B,Flour,126,9,25,110,5,Medium,Supplier Y
2025-05-08,Warehouse C,Paracetamol,148,0,23,125,3,High,Supplier X
2025-05-08,Warehouse C,Amoxicillin,182,17,142,57,2,High,Supplier X
2025-05-08,Warehouse C,Rice,122,21,74,69,6,Medium,Supplier Y
2025-05-08,Warehouse C,Flour,99,16,109,6,3,Medium,Supplier Y
2025-05-09,Hospital A,Paracetamol,56,49,74,31,6,High,Supplier X
2025-05-09,Hospital A,Amoxicillin,81,34,61,54,6,High,Supplier Y
2025-05-09,Hospital A,Rice,188,2,149,41,3,Medium,Supplier Y
2025-05-09,Hospital A,Flour,97,43,100,40,6,Medium,Supplier Y
2025-05-09,Hospital B,Paracetamol,136,43,136,43,4,High,Supplier X
2025-05-09,Hospital B,Amoxicillin,106,32,52,86,3,High,Supplier X
2025-05-09,Hospital B,Rice,88,40,29,99,6,Medium,Supplier X
2025-05-09,Hospital B,Flour,148,20,72,96,5,Medium,Supplier X
2025-05-09,Warehouse C,Paracetamol,133,20,76,77,2,High,Supplier X
2025-05-09,Warehouse C,Amoxicillin,134,48,156,26,3,High,Supplier Y
2025-05-09,Warehouse C,Rice,161,36,0,197,4,Medium,Supplier X
2025-05-09,Warehouse C,Flour,196,37,73,160,2,Medium,Supplier Y
2025-05-10,Hospital A,Paracetamol,62,47,74,35,6,High,Supplier Y
2025-05-10,Hospital A,Amoxicillin,82,33,27,88,2,High,Supplier X
2025-05-10,Hospital A,Rice,94,18,93,19,5,Medium,Supplier X
2025-05-10,Hospital A,Flour,187,48,109,126,3,Medium,Supplier Y
2025-05-10,Hospital B,Paracetamol,71,41,75,37,4,High,Supplier X
2025-05-10,Hospital B,Amoxicillin,66,38,23,81,5,High,Supplier X
2025-05-10,Hospital B,Rice,198,11,205,4,3,Medium,Supplier Y
2025-05-10,Hospital B,Flour,64,19,55,28,6,Medium,Supplier Y
2025-05-10,Warehouse C,Paracetamol,171,11,37,145,2,High,Supplier X
2025-05-10,Warehouse C,Amoxicillin,62,30,75,17,5,High,Supplier X
2025-05-10,Warehouse C,Rice,181,23,145,59,2,Medium,Supplier Y
2025-05-10,Warehouse C,Flour,172,28,72,128,5,Medium,Supplier Y
2025-05-11,Hospital A,Paracetamol,103,18,108,13,5,High,Supplier X
2025-05-11,Hospital A,Amoxicillin,50,18,40,28,3,High,Supplier Y
2025-05-11,Hospital A,Rice,183,48,123,108,5,Medium,Supplier Y
2025-05-11,Hospital A,Flour,135,25,94,66,2,Medium,Supplier Y
2025-05-11,Hospital B,Paracetamol,108,17,101,24,4,High,Supplier Y
2025-05-11,Hospital B,Amoxicillin,175,30,174,31,3,High,Supplier X
2025-05-11,Hospital B,Rice,197,14,29,182,4,Medium,Supplier Y
2025-05-11,Hospital B,Flour,124,13,26,111,5,Medium,Supplier X
2025-05-11,Warehouse C,Paracetamol,180,45,49,176,2,High,Supplier Y
2025-05-11,Warehouse C,Amoxicillin,182,7,137,52,2,High,Supplier Y
2025-05-11,Warehouse C,Rice,99,16,27,88,5,Medium,Supplier X
2025-05-11,Warehouse C,Flour,143,37,105,75,4,Medium,Supplier Y
2025-05-12,Hospital A,Paracetamol,52,38,84,6,3,High,Supplier X
2025-05-12,Hospital A,Amoxicillin,63,16,54,25,3,High,Supplier Y
2025-05-12,Hospital A,Rice,64,26,45,45,4,Medium,Supplier X
2025-05-12,Hospital A,Flour,150,33,89,94,3,Medium,Supplier X
2025-05-12,Hospital B,Paracetamol,132,39,144,27,3,High,Supplier Y
2025-05-12,Hospital B,Amoxicillin,126,2,105,23,2,High,Supplier Y
2025-05-12,Hospital B,Rice,51,16,44,23,2,Medium,Supplier X
2025-05-12,Hospital B,Flour,72,0,68,4,2,Medium,Supplier X
2025-05-12,Warehouse C,Paracetamol,73,13,44,42,6,High,Supplier Y
2025-05-12,Warehouse C,Amoxicillin,152,44,23,173,5,High,Supplier Y
2025-05-12,Warehouse C,Rice,128,7,56,79,5,Medium,Supplier Y
2025-05-12,Warehouse C,Flour,194,15,71,138,4,Medium,Supplier Y
2025-05-13,Hospital A,Paracetamol,147,43,33,157,5,High,Supplier Y
2025-05-13,Hospital A,Amoxicillin,66,12,38,40,6,High,Supplier X
2025-05-13,Hospital A,Rice,87,37,46,78,5,Medium,Supplier X
2025-05-13,Hospital A,Flour,110,1,29,82,5,Medium,Supplier X
2025-05-13,Hospital B,Paracetamol,125,38,74,89,4,High,Supplier X
2025-05-13,Hospital B,Amoxicillin,122,20,134,8,2,High,Supplier X
2025-05-13,Hospital B,Rice,178,26,25,179,4,Medium,Supplier X
2025-05-13,Hospital B,Flour,102,33,40,95,4,Medium,Supplier X
2025-05-13,Warehouse C,Paracetamol,118,42,50,110,4,High,Supplier Y
2025-05-13,Warehouse C,Amoxicillin,98,12,83,27,4,High,Supplier Y
2025-05-13,Warehouse C,Rice,196,27,189,34,5,Medium,Supplier X
2025-05-13,Warehouse C,Flour,69,49,51,67,3,Medium,Supplier X
2025-05-14,Hospital A,Paracetamol,59,12,23,48,3,High,Supplier X
2025-05-14,Hospital A,Amoxicillin,98,24,115,7,3,High,Supplier Y
2025-05-14,Hospital A,Rice,52,44,36,60,4,Medium,Supplier Y
2025-05-14,Hospital A,Flour,61,13,54,20,3,Medium,Supplier Y
2025-05-14,Hospital B,Paracetamol,63,44,27,80,4,High,Supplier X
2025-05-14,Hospital B,Amoxicillin,95,42,29,108,5,High,Supplier Y
2025-05-14,Hospital B,Rice,63,15,23,55,3,Medium,Supplier X
2025-05-14,Hospital B,Flour,144,31,39,136,2,Medium,Supplier Y
2025-05-14,Warehouse C,Paracetamol,83,0,32,51,2,High,Supplier X
2025-05-14,Warehouse C,Amoxicillin,95,32,35,92,2,High,Supplier Y
2025-05-14,Warehouse C,Rice,147,9,46,110,4,Medium,Supplier Y
2025-05-14,Warehouse C,Flour,197,16,27,186,2,Medium,Supplier X
2025-05-15,Hospital A,Paracetamol,172,31,156,47,5,High,Supplier Y
2025-05-15,Hospital A,Amoxicillin,53,12,57,8,3,High,Supplier X
2025-05-15,Hospital A,Rice,129,0,111,18,4,Medium,Supplier Y
2025-05-15,Hospital A,Flour,72,5,11,66,4,Medium,Supplier X
2025-05-15,Hospital B,Paracetamol,180,20,107,93,3,High,Supplier Y
2025-05-15,Hospital B,Amoxicillin,159,38,140,57,5,High,Supplier Y
2025-05-15,Hospital B,Rice,196,15,10,201,3,Medium,Supplier X
2025-05-15,Hospital B,Flour,195,15,76,134,3,Medium,Supplier Y
2025-05-15,Warehouse C,Paracetamol,137,25,110,52,4,High,Supplier X
2025-05-15,Warehouse C,Amoxicillin,82,38,38,82,3,High,Supplier Y
2025-05-15,Warehouse C,Rice,113,7,113,7,5,Medium,Supplier Y
2025-05-15,Warehouse C,Flour,123,40,138,25,3,Medium,Supplier X
2025-05-16,Hospital A,Paracetamol,100,37,99,38,2,High,Supplier X
2025-05-16,Hospital A,Amoxicillin,121,42,17,146,6,High,Supplier Y
2025-05-16,Hospital A,Rice,135,13,90,58,2,Medium,Supplier X
2025-05-16,Hospital A,Flour,172,34,133,73,6,Medium,Supplier Y
2025-05-16,Hospital B,Paracetamol,58,40,23,75,5,High,Supplier Y
2025-05-16,Hospital B,Amoxicillin,86,40,115,11,2,High,Supplier X
2025-05-16,Hospital B,Rice,171,20,22,169,5,Medium,Supplier Y
2025-05-16,Hospital B,Flour,136,37,10,163,4,Medium,Supplier Y
2025-05-16,Warehouse C,Paracetamol,166,7,161,12,2,High,Supplier Y
2025-05-16,Warehouse C,Amoxicillin,53,20,11,62,4,High,Supplier X
2025-05-16,Warehouse C,Rice,117,45,120,42,6,Medium,Supplier Y
2025-05-16,Warehouse C,Flour,110,35,27,118,2,Medium,Supplier X
2025-05-17,Hospital A,Paracetamol,130,49,35,144,2,High,Supplier X
2025-05-17,Hospital A,Amoxicillin,54,18,16,56,5,High,Supplier X
2025-05-17,Hospital A,Rice,79,34,52,61,6,Medium,Supplier Y
2025-05-17,Hospital A,Flour,158,5,138,25,6,Medium,Supplier Y
2025-05-17,Hospital B,Paracetamol,93,21,39,75,6,High,Supplier X
2025-05-17,Hospital B,Amoxicillin,130,40,139,31,3,High,Supplier X
2025-05-17,Hospital B,Rice,102,5,81,26,5,Medium,Supplier Y
2025-05-17,Hospital B,Flour,104,45,138,11,4,Medium,Supplier X
2025-05-17,Warehouse C,Paracetamol,74,32,1,105,5,High,Supplier Y
2025-05-17,Warehouse C,Amoxicillin,99,5,89,15,5,High,Supplier X
2025-05-17,Warehouse C,Rice,192,20,155,57,2,Medium,Supplier Y
2025-05-17,Warehouse C,Flour,182,42,146,78,2,Medium,Supplier Y
2025-05-18,Hospital A,Paracetamol,75,23,14,84,4,High,Supplier Y
2025-05-18,Hospital A,Amoxicillin,56,37,49,44,5,High,Supplier X
2025-05-18,Hospital A,Rice,180,18,191,7,6,Medium,Supplier X
2025-05-18,Hospital A,Flour,113,28,51,90,6,Medium,Supplier X
2025-05-18,Hospital B,Paracetamol,140,48,83,105,6,High,Supplier X
2025-05-18,Hospital B,Amoxicillin,173,46,43,176,5,High,Supplier Y
2025-05-18,Hospital B,Rice,159,45,197,7,5,Medium,Supplier Y
2025-05-18,Hospital B,Flour,136,19,37,118,4,Medium,Supplier X
2025-05-18,Warehouse C,Paracetamol,100,31,44,87,2,High,Supplier X
2025-05-18,Warehouse C,Amoxicillin,134,16,73,77,6,High,Supplier Y
2025-05-18,Warehouse C,Rice,195,47,123,119,3,Medium,Supplier X
2025-05-18,Warehouse C,Flour,166,17,154,29,6,Medium,Supplier Y
2025-05-19,Hospital A,Paracetamol,62,41,51,52,4,High,Supplier Y
2025-05-19,Hospital A,Amoxicillin,139,36,60,115,5,High,Supplier Y
2025-05-19,Hospital A,Rice,105,39,141,3,2,Medium,Supplier X
2025-05-19,Hospital A,Flour,172,1,155,18,3,Medium,Supplier X
2025-05-19,Hospital B,Paracetamol,87,32,46,73,6,High,Supplier Y
2025-05-19,Hospital B,Amoxicillin,195,48,132,111,5,High,Supplier Y
2025-05-19,Hospital B,Rice,144,18,92,70,6,Medium,Supplier X
2025-05-19,Hospital B,Flour,123,37,74,86,5,Medium,Supplier X
2025-05-19,Warehouse C,Paracetamol,139,24,108,55,4,High,Supplier Y
2025-05-19,Warehouse C,Amoxicillin,160,14,94,80,2,High,Supplier X
2025-05-19,Warehouse C,Rice,175,35,187,23,4,Medium,Supplier X
2025-05-19,Warehouse C,Flour,60,32,43,49,5,Medium,Supplier Y
2025-05-20,Hospital A,Paracetamol,73,20,37,56,3,High,Supplier X
2025-05-20,Hospital A,Amoxicillin,185,39,48,176,5,High,Supplier Y
2025-05-20,Hospital A,Rice,184,18,94,108,5,Medium,Supplier Y
2025-05-20,Hospital A,Flour,198,8,9,197,6,Medium,Supplier Y
2025-05-20,Hospital B,Paracetamol,191,6,67,130,5,High,Supplier Y
2025-05-20,Hospital B,Amoxicillin,173,18,102,89,6,High,Supplier Y
2025-05-20,Hospital B,Rice,92,9,27,74,3,Medium,Supplier Y
2025-05-20,Hospital B,Flour,105,3,64,44,3,Medium,Supplier Y
2025-05-20,Warehouse C,Paracetamol,166,44,156,54,5,High,Supplier X
2025-05-20,Warehouse C,Amoxicillin,55,4,16,43,6,High,Supplier X
2025-05-20,Warehouse C,Rice,78,8,0,86,4,Medium,Supplier Y
2025-05-20,Warehouse C,Flour,194,8,20,182,2,Medium,Supplier X
2025-05-21,Hospital A,Paracetamol,78,8,7,79,3,High,Supplier X
2025-05-21,Hospital A,Amoxicillin,97,11,102,6,6,High,Supplier X
2025-05-21,Hospital A,Rice,153,9,91,71,3,Medium,Supplier Y
2025-05-21,Hospital A,Flour,66,30,1,95,3,Medium,Supplier Y
2025-05-21,Hospital B,Paracetamol,101,23,45,79,3,High,Supplier Y
2025-05-21,Hospital B,Amoxicillin,111,15,110,16,6,High,Supplier Y
2025-05-21,Hospital B,Rice,132,19,46,105,2,Medium,Supplier Y
2025-05-21,Hospital B,Flour,190,3,32,161,3,Medium,Supplier X
2025-05-21,Warehouse C,Paracetamol,60,3,10,53,2,High,Supplier Y
2025-05-21,Warehouse C,Amoxicillin,90,4,49,45,5,High,Supplier Y
2025-05-21,Warehouse C,Rice,176,16,178,14,4,Medium,Supplier Y
2025-05-21,Warehouse C,Flour,130,24,99,55,6,Medium,Supplier X
2025-05-22,Hospital A,Paracetamol,151,21,128,44,2,High,Supplier X
2025-05-22,Hospital A,Amoxicillin,150,23,75,98,2,High,Supplier Y
2025-05-22,Hospital A,Rice,89,10,64,35,3,Medium,Supplier X
2025-05-22,Hospital A,Flour,173,18,88,103,2,Medium,Supplier X
2025-05-22,Hospital B,Paracetamol,193,28,114,107,2,High,Supplier Y
2025-05-22,Hospital B,Amoxicillin,173,45,80,138,5,High,Supplier X
