brand_name,generic_name,manufacturer,therapeutic_class,price,final_price,availability_status,rating,num_reviews
Medix,Amoxicillin,ABC Pharma,Antacid,460.88,368.7,In stock,3.4,187
BioTrust,Amoxicillin,ABC Pharma,Antihypertensive,1540.27,1386.24,Out of stock,4.2,287
PharmaOne,Atorvastatin,Sun Healthcare,Antihypertensive,1964.08,1964.08,Out of stock,4.8,349
Medix,Omeprazole,Medicare Ltd,Antidiabetic,1596.36,1277.09,Out of stock,3.3,359
PharmaOne,Atorvastatin,Medicare Ltd,Analgesic,1286.63,1029.3,In stock,3.0,236
HealPlus,Omeprazole,Global Remedies,Antibiotic,541.87,433.5,In stock,4.9,440
HealPlus,Paracetamol,Sun Healthcare,Antacid,1015.41,812.33,Limited,3.3,329
PharmaOne,Metformin,ABC Pharma,Antibiotic,1875.89,1688.3,Limited,3.9,473
PharmaOne,Omeprazole,Global Remedies,Analgesic,1860.15,1674.14,Out of stock,4.3,416
HealPlus,Atorvastatin,ABC Pharma,Analgesic,1330.25,1197.22,In stock,3.1,369
LifeCare,Metformin,Sun Healthcare,Analgesic,534.51,534.51,Limited,4.3,12
HealPlus,Paracetamol,Nova Life,Antihypertensive,960.09,864.08,Limited,2.6,437
BioTrust,Amoxicillin,Sun Healthcare,Antibiotic,1407.33,1407.33,Out of stock,2.7,445
PharmaOne,Omeprazole,ABC Pharma,Analgesic,521.76,417.41,Limited,2.9,274
LifeCare,Paracetamol,Sun Healthcare,Antihypertensive,412.97,371.67,Limited,4.9,58
LifeCare,Atorvastatin,ABC Pharma,Antihypertensive,136.75,123.08,In stock,3.8,38
PharmaOne,Atorvastatin,Global Remedies,Antidiabetic,926.98,926.98,Limited,3.0,137
Medix,Atorvastatin,Sun Healthcare,Antihypertensive,181.27,154.08,Out of stock,2.6,289
Medix,Omeprazole,Medicare Ltd,Analgesic,581.09,464.87,In stock,4.7,246
BioTrust,Paracetamol,Global Remedies,Antacid,1366.69,1161.69,In stock,4.7,65
PharmaOne,Paracetamol,Medicare Ltd,Antihypertensive,1781.08,1424.86,Limited,3.0,218
Medix,Omeprazole,Medicare Ltd,Antihypertensive,411.71,329.37,In stock,2.7,345
BioTrust,Amoxicillin,Sun Healthcare,Antihypertensive,431.11,431.11,Out of stock,3.9,415
Medix,Atorvastatin,Global Remedies,Antacid,982.17,834.84,In stock,3.7,260
Medix,Atorvastatin,ABC Pharma,Antihypertensive,536.91,429.53,In stock,3.2,139
HealPlus,Paracetamol,Medicare Ltd,Analgesic,416.73,395.89,Out of stock,2.9,168
LifeCare,Omeprazole,Global Remedies,Antacid,457.42,365.94,Limited,2.7,129
BioTrust,Paracetamol,ABC Pharma,Analgesic,1935.04,1644.78,Out of stock,3.6,301
Medix,Omeprazole,Nova Life,Antacid,1698.97,1698.97,Limited,3.7,188
PharmaOne,Paracetamol,ABC Pharma,Antihypertensive,1799.09,1439.27,Limited,3.2,254
PharmaOne,Amoxicillin,Medicare Ltd,Antibiotic,1675.35,1424.05,Limited,3.6,355
Medix,Amoxicillin,Nova Life,Analgesic,821.82,780.73,Limited,2.8,73
PharmaOne,Atorvastatin,Nova Life,Antihypertensive,311.36,280.22,Limited,3.2,353
Medix,Metformin,Sun Healthcare,Antibiotic,1456.38,1383.56,Limited,2.6,479
Medix,Amoxicillin,Global Remedies,Antacid,1567.0,1253.6,In stock,4.8,211
HealPlus,Metformin,Nova Life,Antidiabetic,1494.85,1494.85,Limited,3.4,432
Medix,Amoxicillin,Nova Life,Antibiotic,900.8,855.76,Limited,3.7,97
HealPlus,Omeprazole,Sun Healthcare,Antidiabetic,1105.15,884.12,Out of stock,4.7,493
BioTrust,Atorvastatin,Nova Life,Antibiotic,1107.9,997.11,Out of stock,4.3,199
LifeCare,Paracetamol,Global Remedies,Antihypertensive,853.98,725.88,In stock,2.6,399
LifeCare,Omeprazole,Nova Life,Analgesic,515.09,489.34,Limited,4.4,282
Medix,Atorvastatin,ABC Pharma,Antibiotic,349.2,279.36,Limited,2.8,369
Medix,Omeprazole,ABC Pharma,Antihypertensive,931.37,745.1,Out of stock,4.0,469
LifeCare,Paracetamol,Nova Life,Antidiabetic,499.6,449.64,In stock,2.8,306
HealPlus,Paracetamol,ABC Pharma,Antacid,706.45,600.48,Out of stock,4.3,264
PharmaOne,Atorvastatin,Global Remedies,Analgesic,35.85,28.68,Out of stock,3.5,306
BioTrust,Paracetamol,Global Remedies,Analgesic,1749.87,1487.39,In stock,3.8,458
Medix,Metformin,Nova Life,Antihypertensive,543.98,435.18,Limited,3.2,301
Medix,Omeprazole,ABC Pharma,Antidiabetic,1699.11,1614.15,Limited,3.7,116
BioTrust,Atorvastatin,Medicare Ltd,Antidiabetic,615.31,523.01,Out of stock,2.9,217
BioTrust,Atorvastatin,Nova Life,Antacid,199.83,169.86,Out of stock,3.3,322
BioTrust,Metformin,Nova Life,Analgesic,1690.92,1352.74,Limited,3.3,495
LifeCare,Atorvastatin,Sun Healthcare,Antacid,128.77,122.33,In stock,2.9,260
BioTrust,Atorvastatin,ABC Pharma,Antihypertensive,1345.02,1076.02,Limited,3.1,77
BioTrust,Paracetamol,ABC Pharma,Antacid,620.7,620.7,Limited,2.8,138
HealPlus,Metformin,Nova Life,Antihypertensive,1029.98,926.98,In stock,3.4,201
Medix,Paracetamol,Medicare Ltd,Antidiabetic,852.49,809.87,Limited,2.6,338
Medix,Omeprazole,Global Remedies,Antibiotic,1809.27,1628.34,In stock,4.3,275
PharmaOne,Metformin,Medicare Ltd,Analgesic,321.14,272.97,Out of stock,4.5,329
BioTrust,Amoxicillin,Medicare Ltd,Antibiotic,540.12,432.1,Out of stock,4.7,232
HealPlus,Paracetamol,Sun Healthcare,Antihypertensive,1940.45,1843.43,Limited,3.3,296
HealPlus,Atorvastatin,Sun Healthcare,Analgesic,1036.18,828.94,In stock,4.1,161
Medix,Metformin,Medicare Ltd,Antihypertensive,1215.92,1215.92,Out of stock,2.8,312
LifeCare,Omeprazole,Sun Healthcare,Antibiotic,1463.79,1317.41,In stock,3.2,457
LifeCare,Omeprazole,Medicare Ltd,Analgesic,1238.63,1114.77,In stock,2.9,78
HealPlus,Amoxicillin,Medicare Ltd,Antihypertensive,515.68,438.33,Limited,3.3,350
PharmaOne,Paracetamol,Global Remedies,Antidiabetic,1551.16,1473.6,Limited,2.6,151
LifeCare,Atorvastatin,Nova Life,Analgesic,312.26,296.65,Limited,2.7,401
LifeCare,Metformin,Nova Life,Antibiotic,744.73,595.78,Out of stock,3.3,240
LifeCare,Paracetamol,Sun Healthcare,Antihypertensive,1197.94,1138.04,Out of stock,4.1,465
BioTrust,Omeprazole,Global Remedies,Antibiotic,1548.85,1393.96,Limited,3.2,339
BioTrust,Omeprazole,Medicare Ltd,Antibiotic,1235.58,1173.8,Limited,4.7,190
PharmaOne,Paracetamol,Medicare Ltd,Antihypertensive,1194.41,1194.41,In stock,3.7,137
HealPlus,Amoxicillin,Nova Life,Antihypertensive,1333.64,1200.28,Limited,4.0,180
LifeCare,Paracetamol,Sun Healthcare,Antacid,1884.97,1696.47,Limited,3.6,336
LifeCare,Metformin,Sun Healthcare,Antacid,614.42,491.54,Limited,4.2,330
HealPlus,Omeprazole,Global Remedies,Antacid,281.5,253.35,Out of stock,3.6,428
PharmaOne,Omeprazole,ABC Pharma,Antibiotic,1851.96,1759.36,Out of stock,3.5,306
LifeCare,Amoxicillin,Nova Life,Antidiabetic,1442.65,1298.39,Out of stock,2.6,133
Medix,Atorvastatin,Nova Life,Antihypertensive,437.97,416.07,In stock,2.8,409
BioTrust,Atorvastatin,Global Remedies,Antidiabetic,1278.11,1086.39,Out of stock,5.0,319
HealPlus,Amoxicillin,Sun Healthcare,Antihypertensive,770.01,731.51,In stock,4.9,28
PharmaOne,Atorvastatin,Medicare Ltd,Antidiabetic,80.27,64.22,In stock,3.6,489
BioTrust,Metformin,Medicare Ltd,Antihypertensive,217.81,206.92,Out of stock,3.4,209
HealPlus,Omeprazole,Sun Healthcare,Antacid,1725.08,1552.57,In stock,3.5,198
BioTrust,Metformin,Medicare Ltd,Antacid,1598.17,1598.17,Limited,4.1,148
BioTrust,Amoxicillin,Sun Healthcare,Antidiabetic,1457.82,1312.04,Out of stock,3.1,84
PharmaOne,Amoxicillin,Global Remedies,Antihypertensive,642.8,642.8,Limited,3.9,239
HealPlus,Atorvastatin,Global Remedies,Analgesic,520.18,520.18,Limited,3.5,497
Medix,Atorvastatin,Medicare Ltd,Antidiabetic,1355.6,1084.48,In stock,4.5,6
BioTrust,Omeprazole,Global Remedies,Antidiabetic,428.31,342.65,Limited,4.9,407
HealPlus,Amoxicillin,Medicare Ltd,Antibiotic,1616.37,1616.37,Limited,4.7,10
Medix,Omeprazole,Sun Healthcare,Analgesic,51.75,41.4,Out of stock,2.8,336
Medix,Paracetamol,Sun Healthcare,Analgesic,1654.89,1323.91,Out of stock,3.7,278
Medix,Metformin,Nova Life,Antidiabetic,674.72,674.72,Out of stock,4.7,226
HealPlus,Amoxicillin,ABC Pharma,Antibiotic,1550.08,1550.08,Out of stock,4.0,80
Medix,Atorvastatin,Sun Healthcare,Antacid,449.1,449.1,In stock,4.3,490
BioTrust,Amoxicillin,Medicare Ltd,Antacid,1774.18,1774.18,Limited,3.7,451
PharmaOne,Amoxicillin,Global Remedies,Antihypertensive,210.83,210.83,In stock,3.5,492
PharmaOne,Metformin,ABC Pharma,Antidiabetic,407.78,326.22,Limited,4.6,126
Medix,Atorvastatin,Medicare Ltd,Analgesic,173.89,139.11,Out of stock,3.5,192
HealPlus,Amoxicillin,Medicare Ltd,Antidiabetic,764.04,687.64,In stock,4.4,141
PharmaOne,Atorvastatin,Nova Life,Antidiabetic,113.11,101.8,In stock,4.5,153
PharmaOne,Paracetamol,ABC Pharma,Antidiabetic,1858.48,1579.71,In stock,3.6,338
Medix,Omeprazole,Sun Healthcare,Antacid,1778.74,1422.99,Limited,3.8,499
LifeCare,Omeprazole,Sun Healthcare,Antihypertensive,91.26,73.01,Out of stock,4.6,226
LifeCare,Atorvastatin,Nova Life,Antibiotic,1415.94,1345.14,Out of stock,4.6,176
BioTrust,Atorvastatin,ABC Pharma,Antacid,577.75,462.2,In stock,3.9,211
LifeCare,Metformin,Sun Healthcare,Antacid,296.24,266.62,Limited,2.8,322
PharmaOne,Metformin,Sun Healthcare,Antidiabetic,1479.01,1479.01,In stock,3.6,348
PharmaOne,Atorvastatin,Sun Healthcare,Antihypertensive,448.55,358.84,Out of stock,2.6,184
Medix,Omeprazole,ABC Pharma,Antihypertensive,916.36,733.09,In stock,4.3,399
Medix,Paracetamol,ABC Pharma,Analgesic,1242.76,1056.35,Limited,5.0,384
Medix,Atorvastatin,Sun Healthcare,Antacid,1184.49,1006.82,In stock,3.2,417
HealPlus,Amoxicillin,Sun Healthcare,Antibiotic,1475.58,1475.58,Out of stock,4.2,241
PharmaOne,Metformin,Nova Life,Analgesic,1072.75,911.84,In stock,3.0,238
Medix,Metformin,Medicare Ltd,Antibiotic,594.47,505.3,In stock,3.9,28
PharmaOne,Metformin,Global Remedies,Antibiotic,1203.04,1082.74,In stock,3.1,254
Medix,Atorvastatin,Medicare Ltd,Antacid,1506.03,1204.82,In stock,4.6,222
Medix,Metformin,Medicare Ltd,Antidiabetic,440.93,396.84,Out of stock,3.3,471
Medix,Atorvastatin,Sun Healthcare,Analgesic,420.59,399.56,In stock,4.8,296
Medix,Metformin,ABC Pharma,Analgesic,1700.16,1700.16,Out of stock,3.7,316
PharmaOne,Metformin,ABC Pharma,Antibiotic,1068.96,1015.51,Limited,3.7,47
HealPlus,Atorvastatin,Sun Healthcare,Antacid,1026.23,1026.23,In stock,4.5,92
Medix,Atorvastatin,Medicare Ltd,Analgesic,1801.02,1440.82,In stock,2.8,343
HealPlus,Omeprazole,ABC Pharma,Antacid,1154.65,1096.92,Out of stock,4.8,49
BioTrust,Paracetamol,ABC Pharma,Antihypertensive,89.07,75.71,In stock,4.1,238
Medix,Atorvastatin,Medicare Ltd,Analgesic,640.88,608.84,Out of stock,4.2,126
BioTrust,Amoxicillin,Nova Life,Antidiabetic,1999.29,1899.33,In stock,4.5,231
Medix,Paracetamol,Nova Life,Analgesic,1762.51,1410.01,Out of stock,4.2,281
BioTrust,Omeprazole,ABC Pharma,Antihypertensive,143.35,121.85,Out of stock,3.1,159
HealPlus,Amoxicillin,Medicare Ltd,Antidiabetic,986.72,888.05,Limited,3.8,29
Medix,Omeprazole,Medicare Ltd,Antidiabetic,466.0,419.4,Limited,3.1,160
Medix,Metformin,Sun Healthcare,Antibiotic,870.17,826.66,Limited,4.0,286
LifeCare,Metformin,Nova Life,Analgesic,400.48,340.41,In stock,4.7,180
PharmaOne,Atorvastatin,ABC Pharma,Antacid,1571.1,1335.43,Out of stock,2.8,172
HealPlus,Atorvastatin,ABC Pharma,Antibiotic,1820.86,1820.86,In stock,3.8,47
BioTrust,Amoxicillin,Global Remedies,Antibiotic,157.12,149.26,In stock,2.6,21
LifeCare,Metformin,Sun Healthcare,Antihypertensive,1229.61,1229.61,Out of stock,4.1,13
BioTrust,Omeprazole,ABC Pharma,Analgesic,119.97,101.97,Out of stock,4.7,387
BioTrust,Omeprazole,Medicare Ltd,Antihypertensive,30.61,26.02,In stock,3.5,486
PharmaOne,Amoxicillin,Nova Life,Analgesic,843.73,801.54,Out of stock,3.0,243
HealPlus,Metformin,Sun Healthcare,Antacid,250.77,225.69,In stock,2.7,113
HealPlus,Metformin,Nova Life,Antihypertensive,1798.06,1438.45,In stock,2.6,63
BioTrust,Paracetamol,Sun Healthcare,Antacid,951.44,951.44,In stock,2.7,421
Medix,Paracetamol,Global Remedies,Antidiabetic,1636.24,1308.99,Out of stock,2.9,270
PharmaOne,Atorvastatin,ABC Pharma,Antibiotic,1826.16,1826.16,Out of stock,3.0,42
LifeCare,Metformin,Sun Healthcare,Antacid,810.71,648.57,Out of stock,2.9,163
Medix,Amoxicillin,Sun Healthcare,Analgesic,1255.79,1255.79,Limited,4.5,70
HealPlus,Paracetamol,Nova Life,Analgesic,607.16,576.8,Out of stock,2.8,195
HealPlus,Atorvastatin,ABC Pharma,Antidiabetic,445.24,400.72,In stock,3.9,145
PharmaOne,Metformin,Global Remedies,Antacid,789.29,789.29,In stock,3.2,288
BioTrust,Amoxicillin,Nova Life,Antacid,1511.87,1209.5,In stock,4.5,379
BioTrust,Omeprazole,Medicare Ltd,Analgesic,699.73,594.77,Out of stock,4.4,23
HealPlus,Metformin,Medicare Ltd,Analgesic,1304.14,1238.93,Limited,4.4,382
HealPlus,Atorvastatin,Sun Healthcare,Antidiabetic,1623.87,1299.1,Limited,4.9,193
BioTrust,Metformin,Medicare Ltd,Antidiabetic,1867.92,1494.34,Out of stock,4.8,193
HealPlus,Paracetamol,ABC Pharma,Analgesic,1898.67,1613.87,Out of stock,3.3,185
BioTrust,Metformin,Medicare Ltd,Antidiabetic,827.76,703.6,Out of stock,2.8,450
Medix,Atorvastatin,ABC Pharma,Analgesic,1855.97,1763.17,In stock,4.1,119
HealPlus,Amoxicillin,Medicare Ltd,Antacid,62.81,53.39,In stock,5.0,483
PharmaOne,Paracetamol,Sun Healthcare,Antibiotic,273.22,218.58,Out of stock,3.0,104
HealPlus,Atorvastatin,ABC Pharma,Antidiabetic,539.22,512.26,In stock,3.7,40
BioTrust,Omeprazole,Global Remedies,Antihypertensive,1168.12,992.9,Out of stock,5.0,348
Medix,Paracetamol,Medicare Ltd,Antibiotic,367.45,312.33,Limited,4.3,112
LifeCare,Omeprazole,Sun Healthcare,Antibiotic,504.88,403.9,In stock,3.3,426
HealPlus,Omeprazole,ABC Pharma,Antihypertensive,1324.73,1324.73,In stock,4.8,421
HealPlus,Paracetamol,Sun Healthcare,Antacid,145.54,123.71,Limited,4.7,407
HealPlus,Atorvastatin,Global Remedies,Antihypertensive,484.06,387.25,Limited,4.6,90
Medix,Amoxicillin,Nova Life,Antacid,1035.03,828.02,Out of stock,3.7,236
HealPlus,Amoxicillin,Global Remedies,Antidiabetic,768.57,768.57,In stock,3.0,368
LifeCare,Omeprazole,Sun Healthcare,Analgesic,371.63,315.89,Limited,2.7,42
Medix,Paracetamol,ABC Pharma,Antihypertensive,1954.21,1758.79,Out of stock,4.6,233
HealPlus,Amoxicillin,Medicare Ltd,Antihypertensive,1531.79,1531.79,In stock,4.3,247
Medix,Omeprazole,Nova Life,Antacid,735.73,735.73,Out of stock,2.9,290
BioTrust,Paracetamol,ABC Pharma,Antacid,1550.88,1395.79,Limited,4.2,120
BioTrust,Paracetamol,Sun Healthcare,Antidiabetic,632.09,568.88,In stock,3.3,443
BioTrust,Paracetamol,Global Remedies,Antacid,514.88,437.65,In stock,4.3,10
Medix,Atorvastatin,Nova Life,Antidiabetic,570.33,456.26,Limited,4.7,177
Medix,Metformin,Medicare Ltd,Antacid,1769.38,1680.91,Limited,4.4,402
Medix,Paracetamol,Medicare Ltd,Antidiabetic,1770.75,1416.6,Limited,3.0,190
Medix,Omeprazole,Nova Life,Analgesic,1770.21,1770.21,Out of stock,3.0,219
LifeCare,Omeprazole,Sun Healthcare,Antacid,1660.06,1494.05,Out of stock,3.3,140
PharmaOne,Omeprazole,ABC Pharma,Analgesic,716.97,716.97,Out of stock,4.0,203
BioTrust,Omeprazole,Medicare Ltd,Analgesic,741.85,704.76,Limited,5.0,231
HealPlus,Atorvastatin,Nova Life,Antibiotic,1671.35,1587.78,In stock,4.5,302
LifeCare,Metformin,Medicare Ltd,Antacid,1497.23,1497.23,In stock,4.4,448
LifeCare,Metformin,Nova Life,Antacid,897.69,807.92,Limited,3.0,1
HealPlus,Paracetamol,Nova Life,Antacid,1730.09,1643.59,In stock,3.2,306
LifeCare,Amoxicillin,Medicare Ltd,Antidiabetic,310.77,248.62,Out of stock,4.0,193
LifeCare,Atorvastatin,Sun Healthcare,Antihypertensive,734.38,587.5,Out of stock,3.5,110
LifeCare,Omeprazole,Nova Life,Antidiabetic,70.56,70.56,Limited,3.1,186
HealPlus,Paracetamol,ABC Pharma,Analgesic,111.84,106.25,Limited,3.8,282
Medix,Omeprazole,ABC Pharma,Analgesic,422.15,401.04,In stock,3.9,228
LifeCare,Omeprazole,Medicare Ltd,Antidiabetic,1560.7,1560.7,Limited,4.8,422
LifeCare,Paracetamol,ABC Pharma,Antihypertensive,62.02,58.92,Out of stock,4.3,13
BioTrust,Omeprazole,Global Remedies,Analgesic,869.63,869.63,Limited,3.4,224
PharmaOne,Amoxicillin,Sun Healthcare,Antihypertensive,482.8,410.38,Out of stock,3.7,235
LifeCare,Omeprazole,ABC Pharma,Antibiotic,1201.27,961.02,Limited,2.7,7
HealPlus,Amoxicillin,Medicare Ltd,Analgesic,57.19,48.61,Out of stock,3.5,242
HealPlus,Atorvastatin,Medicare Ltd,Antacid,933.6,933.6,Limited,4.2,273
BioTrust,Amoxicillin,Global Remedies,Antidiabetic,750.35,637.8,Out of stock,3.2,415
PharmaOne,Metformin,ABC Pharma,Antibiotic,1273.05,1018.44,In stock,2.7,39
HealPlus,Omeprazole,ABC Pharma,Antibiotic,689.68,689.68,In stock,4.2,49
Medix,Amoxicillin,Sun Healthcare,Antacid,1347.03,1279.68,Out of stock,4.1,342
PharmaOne,Atorvastatin,Sun Healthcare,Analgesic,1010.66,859.06,Out of stock,2.6,20
BioTrust,Metformin,ABC Pharma,Antacid,1964.74,1964.74,Limited,3.1,392
PharmaOne,Atorvastatin,ABC Pharma,Antacid,792.14,673.32,Out of stock,4.3,353
PharmaOne,Omeprazole,ABC Pharma,Antibiotic,1113.79,891.03,Out of stock,2.7,145
BioTrust,Paracetamol,Sun Healthcare,Antidiabetic,884.48,796.03,Limited,3.4,58
LifeCare,Omeprazole,ABC Pharma,Antihypertensive,1531.42,1454.85,Limited,3.8,241
Medix,Paracetamol,Nova Life,Antihypertensive,267.1,253.75,In stock,3.9,279
HealPlus,Amoxicillin,Sun Healthcare,Analgesic,1289.43,1160.49,Out of stock,3.5,138
PharmaOne,Metformin,Global Remedies,Antihypertensive,1714.14,1714.14,In stock,3.9,456
HealPlus,Paracetamol,Global Remedies,Antibiotic,1156.62,1098.79,In stock,4.8,195
BioTrust,Omeprazole,Medicare Ltd,Antihypertensive,1217.79,1035.12,Out of stock,4.2,120
LifeCare,Amoxicillin,ABC Pharma,Antihypertensive,110.63,94.04,In stock,4.5,75
BioTrust,Metformin,Global Remedies,Antibiotic,157.31,149.44,Limited,4.8,204
LifeCare,Amoxicillin,Medicare Ltd,Antidiabetic,1780.81,1780.81,Limited,4.6,466
LifeCare,Atorvastatin,Global Remedies,Antibiotic,1664.7,1415.0,Limited,4.8,344
PharmaOne,Atorvastatin,Global Remedies,Antacid,342.64,308.38,Limited,3.0,385
HealPlus,Paracetamol,Nova Life,Antacid,1702.79,1702.79,Limited,4.4,407
BioTrust,Amoxicillin,Global Remedies,Antidiabetic,758.11,758.11,In stock,3.8,426
Medix,Paracetamol,Medicare Ltd,Antibiotic,570.78,513.7,Limited,3.7,78
BioTrust,Metformin,Global Remedies,Antibiotic,566.84,481.81,Limited,4.7,49
BioTrust,Amoxicillin,Global Remedies,Antihypertensive,1887.86,1793.47,Limited,4.0,394
LifeCare,Atorvastatin,Global Remedies,Antibiotic,267.37,227.26,In stock,4.1,346
HealPlus,Metformin,Medicare Ltd,Antacid,1239.38,1177.41,Out of stock,4.3,135
BioTrust,Omeprazole,Sun Healthcare,Antihypertensive,1770.31,1416.25,Limited,4.8,286
Medix,Atorvastatin,Global Remedies,Antihypertensive,621.72,497.38,In stock,2.8,453
HealPlus,Metformin,Sun Healthcare,Analgesic,1524.98,1524.98,Out of stock,4.6,144
BioTrust,Atorvastatin,Global Remedies,Antidiabetic,1945.2,1945.2,Out of stock,2.7,76
HealPlus,Paracetamol,ABC Pharma,Antacid,1562.45,1406.2,Limited,2.8,197
LifeCare,Amoxicillin,ABC Pharma,Antacid,566.22,537.91,Out of stock,4.5,256
Medix,Amoxicillin,ABC Pharma,Antacid,1261.57,1009.26,Out of stock,4.6,314
LifeCare,Atorvastatin,Sun Healthcare,Antihypertensive,1353.99,1083.19,In stock,4.4,97
LifeCare,Atorvastatin,Medicare Ltd,Antihypertensive,1513.32,1210.66,Out of stock,3.6,305
BioTrust,Paracetamol,ABC Pharma,Analgesic,487.88,463.49,In stock,4.9,426
PharmaOne,Paracetamol,Nova Life,Antidiabetic,110.69,94.09,Limited,3.2,423
PharmaOne,Amoxicillin,Nova Life,Analgesic,1189.72,1130.23,Out of stock,3.4,418
PharmaOne,Amoxicillin,Nova Life,Antidiabetic,621.81,528.54,Out of stock,4.9,377
Medix,Amoxicillin,Sun Healthcare,Antacid,1987.76,1888.37,In stock,2.7,293
BioTrust,Paracetamol,Medicare Ltd,Antidiabetic,1063.79,957.41,In stock,2.5,268
HealPlus,Omeprazole,Global Remedies,Antacid,1805.54,1624.99,In stock,3.8,109
PharmaOne,Atorvastatin,Sun Healthcare,Antidiabetic,639.3,575.37,Limited,3.3,3
LifeCare,Metformin,Medicare Ltd,Antibiotic,1770.01,1681.51,Out of stock,4.3,477
LifeCare,Amoxicillin,Global Remedies,Analgesic,100.23,90.21,Limited,4.8,83
Medix,Omeprazole,Nova Life,Analgesic,1325.84,1126.96,Out of stock,4.7,418
LifeCare,Paracetamol,Global Remedies,Antihypertensive,1669.46,1585.99,Out of stock,3.9,295
BioTrust,Omeprazole,Sun Healthcare,Antihypertensive,1411.78,1200.01,Out of stock,4.3,33
Medix,Atorvastatin,Medicare Ltd,Antihypertensive,1428.32,1428.32,In stock,4.9,82
BioTrust,Paracetamol,Global Remedies,Antihypertensive,1501.84,1426.75,Limited,2.6,139
BioTrust,Metformin,Global Remedies,Antihypertensive,1251.7,1063.95,In stock,5.0,129
LifeCare,Paracetamol,Medicare Ltd,Antidiabetic,197.65,187.77,In stock,3.2,16
PharmaOne,Amoxicillin,Global Remedies,Antidiabetic,469.67,469.67,In stock,4.5,140
HealPlus,Atorvastatin,Medicare Ltd,Antibiotic,1030.73,824.58,In stock,4.9,393
HealPlus,Atorvastatin,Nova Life,Analgesic,1531.51,1301.78,Out of stock,4.7,273
LifeCare,Atorvastatin,Global Remedies,Antacid,1454.86,1236.63,In stock,4.4,427
HealPlus,Metformin,Nova Life,Antidiabetic,1896.54,1801.71,Out of stock,3.9,439
BioTrust,Omeprazole,Nova Life,Antidiabetic,1131.61,1131.61,In stock,3.0,30
BioTrust,Omeprazole,Nova Life,Antidiabetic,992.48,893.23,Limited,4.7,426
HealPlus,Metformin,Sun Healthcare,Analgesic,257.8,219.13,Limited,4.7,459
PharmaOne,Amoxicillin,Sun Healthcare,Antibiotic,1377.99,1377.99,In stock,4.3,12
PharmaOne,Omeprazole,Nova Life,Analgesic,325.79,293.21,In stock,4.6,406
PharmaOne,Metformin,Nova Life,Antidiabetic,1038.58,986.65,In stock,3.0,306
LifeCare,Amoxicillin,Medicare Ltd,Antidiabetic,1420.13,1207.11,Limited,2.9,244
HealPlus,Metformin,Nova Life,Analgesic,757.57,681.81,Out of stock,3.5,109
Medix,Omeprazole,Global Remedies,Antihypertensive,256.11,204.89,Limited,2.6,337
HealPlus,Metformin,Global Remedies,Analgesic,1547.74,1238.19,In stock,3.7,74
Medix,Paracetamol,Sun Healthcare,Antihypertensive,959.07,815.21,In stock,4.5,237
LifeCare,Omeprazole,Global Remedies,Antibiotic,606.15,484.92,Out of stock,3.8,302
HealPlus,Amoxicillin,Sun Healthcare,Antacid,1745.7,1745.7,In stock,3.7,152
Medix,Omeprazole,Medicare Ltd,Antacid,1266.33,1013.06,In stock,2.7,236
HealPlus,Metformin,Sun Healthcare,Antacid,476.53,452.7,Limited,2.6,353
PharmaOne,Atorvastatin,Sun Healthcare,Antibiotic,1523.01,1523.01,Limited,4.4,472
BioTrust,Atorvastatin,Global Remedies,Analgesic,619.98,588.98,Out of stock,3.8,148
LifeCare,Atorvastatin,Sun Healthcare,Antibiotic,1308.08,1308.08,In stock,4.6,30
HealPlus,Paracetamol,Sun Healthcare,Analgesic,1675.71,1591.92,In stock,4.2,354
LifeCare,Paracetamol,Nova Life,Analgesic,831.24,789.68,Out of stock,4.6,300
BioTrust,Metformin,Nova Life,Antacid,384.06,384.06,Limited,4.2,45
LifeCare,Paracetamol,Medicare Ltd,Analgesic,1901.4,1901.4,In stock,4.3,267
LifeCare,Paracetamol,ABC Pharma,Antihypertensive,866.93,736.89,Out of stock,4.8,92
LifeCare,Metformin,Global Remedies,Antibiotic,1920.06,1632.05,In stock,4.3,273
LifeCare,Metformin,ABC Pharma,Antibiotic,1257.7,1131.93,Out of stock,3.3,485
BioTrust,Omeprazole,Nova Life,Analgesic,179.05,152.19,Out of stock,2.6,118
HealPlus,Amoxicillin,Global Remedies,Antacid,1506.54,1280.56,In stock,2.8,100
PharmaOne,Metformin,Medicare Ltd,Analgesic,72.35,68.73,Limited,2.6,480
Medix,Omeprazole,Global Remedies,Antacid,789.22,710.3,Out of stock,4.3,126
LifeCare,Amoxicillin,ABC Pharma,Antibiotic,69.74,66.25,In stock,3.5,92
PharmaOne,Atorvastatin,Sun Healthcare,Antibiotic,1910.67,1719.6,Limited,4.6,77
Medix,Paracetamol,ABC Pharma,Antidiabetic,1136.9,1136.9,Out of stock,4.1,353
Medix,Atorvastatin,Global Remedies,Antacid,1944.6,1652.91,In stock,3.0,110
HealPlus,Metformin,Medicare Ltd,Antidiabetic,1929.31,1929.31,Out of stock,2.9,435
BioTrust,Metformin,Global Remedies,Antidiabetic,583.57,525.21,In stock,4.9,91
LifeCare,Paracetamol,Medicare Ltd,Antibiotic,414.07,331.26,In stock,3.7,206
BioTrust,Atorvastatin,ABC Pharma,Analgesic,334.85,301.37,Out of stock,4.2,293
