date,location,item,closing_stock,Inventory_Status,Recommendation,Alert,supplier
2025-04-12,Hospital B,Paracetamol,1,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-12,Hospital B,Amoxicillin,137,Healthy,No Action Required,OK,Supplier Y
2025-04-12,Hospital B,Rice,57,Warning,Reorder Soon,OK,Supplier Y
2025-04-12,Hospital B,Flour,119,Healthy,No Action Required,OK,Supplier Y
2025-04-12,Warehouse C,Paracetamol,96,Warning,Reorder Soon,OK,Supplier Y
2025-04-12,Warehouse C,Amoxicillin,93,Warning,Reorder Soon,OK,Supplier X
2025-04-12,Warehouse C,Rice,122,Healthy,No Action Required,OK,Supplier Y
2025-04-12,Warehouse C,Flour,72,Warning,Reorder Soon,OK,Supplier Y
2025-04-13,Hospital A,Paracetamol,30,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-13,Hospital A,Amoxicillin,193,Healthy,No Action Required,OK,Supplier X
2025-04-13,Hospital A,Rice,101,Healthy,No Action Required,OK,Supplier X
2025-04-13,Hospital A,Flour,163,Healthy,No Action Required,OK,Supplier X
2025-04-13,Hospital B,Paracetamol,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-13,Hospital B,Amoxicillin,59,Warning,Reorder Soon,OK,Supplier Y
2025-04-13,Hospital B,Rice,46,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-13,Hospital B,Flour,111,Healthy,No Action Required,OK,Supplier Y
2025-04-13,Warehouse C,Paracetamol,62,Warning,Reorder Soon,OK,Supplier X
2025-04-13,Warehouse C,Amoxicillin,80,Warning,Reorder Soon,OK,Supplier X
2025-04-13,Warehouse C,Rice,149,Healthy,No Action Required,OK,Supplier Y
2025-04-13,Warehouse C,Flour,79,Warning,Reorder Soon,OK,Supplier X
2025-04-14,Hospital A,Paracetamol,50,Warning,Reorder Soon,OK,Supplier X
2025-04-14,Hospital A,Amoxicillin,14,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-14,Hospital A,Rice,34,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-14,Hospital A,Flour,55,Warning,Reorder Soon,OK,Supplier Y
2025-04-14,Hospital B,Paracetamol,18,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-14,Hospital B,Amoxicillin,109,Healthy,No Action Required,OK,Supplier Y
2025-04-14,Hospital B,Rice,62,Warning,Reorder Soon,OK,Supplier Y
2025-04-14,Hospital B,Flour,21,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-14,Warehouse C,Paracetamol,97,Warning,Reorder Soon,OK,Supplier X
2025-04-14,Warehouse C,Amoxicillin,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-14,Warehouse C,Rice,18,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-14,Warehouse C,Flour,101,Healthy,No Action Required,OK,Supplier Y
2025-04-15,Hospital A,Paracetamol,49,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-15,Hospital A,Amoxicillin,136,Healthy,No Action Required,OK,Supplier Y
2025-04-15,Hospital A,Rice,93,Warning,Reorder Soon,OK,Supplier X
2025-04-15,Hospital A,Flour,99,Warning,Reorder Soon,OK,Supplier Y
2025-04-15,Hospital B,Paracetamol,21,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-15,Hospital B,Amoxicillin,41,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-15,Hospital B,Rice,77,Warning,Reorder Soon,OK,Supplier X
2025-04-15,Hospital B,Flour,97,Warning,Reorder Soon,OK,Supplier X
2025-04-15,Warehouse C,Paracetamol,136,Healthy,No Action Required,OK,Supplier Y
2025-04-15,Warehouse C,Amoxicillin,197,Healthy,No Action Required,OK,Supplier Y
2025-04-15,Warehouse C,Rice,59,Warning,Reorder Soon,OK,Supplier Y
2025-04-15,Warehouse C,Flour,108,Healthy,No Action Required,OK,Supplier X
2025-04-16,Hospital A,Paracetamol,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-16,Hospital A,Amoxicillin,183,Healthy,No Action Required,OK,Supplier X
2025-04-16,Hospital A,Rice,38,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-16,Hospital A,Flour,116,Healthy,No Action Required,OK,Supplier X
2025-04-16,Hospital B,Paracetamol,81,Warning,Reorder Soon,OK,Supplier X
2025-04-16,Hospital B,Amoxicillin,74,Warning,Reorder Soon,OK,Supplier Y
2025-04-16,Hospital B,Rice,67,Warning,Reorder Soon,OK,Supplier X
2025-04-16,Hospital B,Flour,151,Healthy,No Action Required,OK,Supplier X
2025-04-16,Warehouse C,Paracetamol,45,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-16,Warehouse C,Amoxicillin,22,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-16,Warehouse C,Rice,144,Healthy,No Action Required,OK,Supplier X
2025-04-16,Warehouse C,Flour,35,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-17,Hospital A,Paracetamol,89,Warning,Reorder Soon,OK,Supplier X
2025-04-17,Hospital A,Amoxicillin,41,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-17,Hospital A,Rice,40,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-17,Hospital A,Flour,110,Healthy,No Action Required,OK,Supplier X
2025-04-17,Hospital B,Paracetamol,66,Warning,Reorder Soon,OK,Supplier X
2025-04-17,Hospital B,Amoxicillin,45,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-17,Hospital B,Rice,8,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-17,Hospital B,Flour,78,Warning,Reorder Soon,OK,Supplier X
2025-04-17,Warehouse C,Paracetamol,19,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-17,Warehouse C,Amoxicillin,58,Warning,Reorder Soon,OK,Supplier Y
2025-04-17,Warehouse C,Rice,16,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-17,Warehouse C,Flour,61,Warning,Reorder Soon,OK,Supplier X
2025-04-18,Hospital A,Paracetamol,5,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-18,Hospital A,Amoxicillin,4,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-18,Hospital A,Rice,31,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-18,Hospital A,Flour,72,Warning,Reorder Soon,OK,Supplier Y
2025-04-18,Hospital B,Paracetamol,69,Warning,Reorder Soon,OK,Supplier Y
2025-04-18,Hospital B,Amoxicillin,18,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-18,Hospital B,Rice,72,Warning,Reorder Soon,OK,Supplier Y
2025-04-18,Hospital B,Flour,97,Warning,Reorder Soon,OK,Supplier Y
2025-04-18,Warehouse C,Paracetamol,20,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-18,Warehouse C,Amoxicillin,121,Healthy,No Action Required,OK,Supplier X
2025-04-18,Warehouse C,Rice,146,Healthy,No Action Required,OK,Supplier Y
2025-04-18,Warehouse C,Flour,202,Healthy,No Action Required,OK,Supplier Y
2025-04-19,Hospital A,Paracetamol,7,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-19,Hospital A,Amoxicillin,68,Warning,Reorder Soon,OK,Supplier Y
2025-04-19,Hospital A,Rice,27,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-19,Hospital A,Flour,175,Healthy,No Action Required,OK,Supplier X
2025-04-19,Hospital B,Paracetamol,67,Warning,Reorder Soon,OK,Supplier Y
2025-04-19,Hospital B,Amoxicillin,155,Healthy,No Action Required,OK,Supplier X
2025-04-19,Hospital B,Rice,72,Warning,Reorder Soon,OK,Supplier Y
2025-04-19,Hospital B,Flour,103,Healthy,No Action Required,OK,Supplier Y
2025-04-19,Warehouse C,Paracetamol,195,Healthy,No Action Required,OK,Supplier Y
2025-04-19,Warehouse C,Amoxicillin,31,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-19,Warehouse C,Rice,5,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-19,Warehouse C,Flour,60,Warning,Reorder Soon,OK,Supplier X
2025-04-20,Hospital A,Paracetamol,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-20,Hospital A,Amoxicillin,149,Healthy,No Action Required,OK,Supplier Y
2025-04-20,Hospital A,Rice,90,Warning,Reorder Soon,OK,Supplier X
2025-04-20,Hospital A,Flour,58,Warning,Reorder Soon,OK,Supplier Y
2025-04-20,Hospital B,Paracetamol,143,Healthy,No Action Required,OK,Supplier X
2025-04-20,Hospital B,Amoxicillin,21,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-20,Hospital B,Rice,145,Healthy,No Action Required,OK,Supplier Y
2025-04-20,Hospital B,Flour,85,Warning,Reorder Soon,OK,Supplier X
2025-04-20,Warehouse C,Paracetamol,4,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-20,Warehouse C,Amoxicillin,15,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-20,Warehouse C,Rice,50,Warning,Reorder Soon,OK,Supplier Y
2025-04-20,Warehouse C,Flour,1,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-21,Hospital A,Paracetamol,27,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-21,Hospital A,Amoxicillin,66,Warning,Reorder Soon,OK,Supplier X
2025-04-21,Hospital A,Rice,41,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-21,Hospital A,Flour,60,Warning,Reorder Soon,OK,Supplier Y
2025-04-21,Hospital B,Paracetamol,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-21,Hospital B,Amoxicillin,46,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-21,Hospital B,Rice,46,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-21,Hospital B,Flour,121,Healthy,No Action Required,OK,Supplier Y
2025-04-21,Warehouse C,Paracetamol,102,Healthy,No Action Required,OK,Supplier Y
2025-04-21,Warehouse C,Amoxicillin,7,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-21,Warehouse C,Rice,148,Healthy,No Action Required,OK,Supplier Y
2025-04-21,Warehouse C,Flour,42,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-22,Hospital A,Paracetamol,83,Warning,Reorder Soon,OK,Supplier X
2025-04-22,Hospital A,Amoxicillin,19,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-22,Hospital A,Rice,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-22,Hospital A,Flour,25,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-22,Hospital B,Paracetamol,124,Healthy,No Action Required,OK,Supplier Y
2025-04-22,Hospital B,Amoxicillin,19,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-22,Hospital B,Rice,172,Healthy,No Action Required,OK,Supplier X
2025-04-22,Hospital B,Flour,91,Warning,Reorder Soon,OK,Supplier Y
2025-04-22,Warehouse C,Paracetamol,108,Healthy,No Action Required,OK,Supplier X
2025-04-22,Warehouse C,Amoxicillin,143,Healthy,No Action Required,OK,Supplier Y
2025-04-22,Warehouse C,Rice,63,Warning,Reorder Soon,OK,Supplier Y
2025-04-22,Warehouse C,Flour,50,Warning,Reorder Soon,OK,Supplier X
2025-04-23,Hospital A,Paracetamol,17,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-23,Hospital A,Amoxicillin,26,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-23,Hospital A,Rice,56,Warning,Reorder Soon,OK,Supplier X
2025-04-23,Hospital A,Flour,82,Warning,Reorder Soon,OK,Supplier Y
2025-04-23,Hospital B,Paracetamol,106,Healthy,No Action Required,OK,Supplier Y
2025-04-23,Hospital B,Amoxicillin,62,Warning,Reorder Soon,OK,Supplier X
2025-04-23,Hospital B,Rice,126,Healthy,No Action Required,OK,Supplier Y
2025-04-23,Hospital B,Flour,173,Healthy,No Action Required,OK,Supplier Y
2025-04-23,Warehouse C,Paracetamol,20,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-23,Warehouse C,Amoxicillin,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-23,Warehouse C,Rice,32,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-23,Warehouse C,Flour,76,Warning,Reorder Soon,OK,Supplier Y
2025-04-24,Hospital A,Paracetamol,53,Warning,Reorder Soon,OK,Supplier Y
2025-04-24,Hospital A,Amoxicillin,187,Healthy,No Action Required,OK,Supplier X
2025-04-24,Hospital A,Rice,79,Warning,Reorder Soon,OK,Supplier Y
2025-04-24,Hospital A,Flour,12,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-24,Hospital B,Paracetamol,68,Warning,Reorder Soon,OK,Supplier X
2025-04-24,Hospital B,Amoxicillin,93,Warning,Reorder Soon,OK,Supplier Y
2025-04-24,Hospital B,Rice,95,Warning,Reorder Soon,OK,Supplier X
2025-04-24,Hospital B,Flour,88,Warning,Reorder Soon,OK,Supplier Y
2025-04-24,Warehouse C,Paracetamol,54,Warning,Reorder Soon,OK,Supplier Y
2025-04-24,Warehouse C,Amoxicillin,35,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-24,Warehouse C,Rice,17,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-24,Warehouse C,Flour,1,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-25,Hospital A,Paracetamol,13,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-25,Hospital A,Amoxicillin,193,Healthy,No Action Required,OK,Supplier X
2025-04-25,Hospital A,Rice,131,Healthy,No Action Required,OK,Supplier Y
2025-04-25,Hospital A,Flour,56,Warning,Reorder Soon,OK,Supplier X
2025-04-25,Hospital B,Paracetamol,95,Warning,Reorder Soon,OK,Supplier X
2025-04-25,Hospital B,Amoxicillin,88,Warning,Reorder Soon,OK,Supplier Y
2025-04-25,Hospital B,Rice,49,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-25,Hospital B,Flour,96,Warning,Reorder Soon,OK,Supplier X
2025-04-25,Warehouse C,Paracetamol,174,Healthy,No Action Required,OK,Supplier X
2025-04-25,Warehouse C,Amoxicillin,64,Warning,Reorder Soon,OK,Supplier Y
2025-04-25,Warehouse C,Rice,129,Healthy,No Action Required,OK,Supplier X
2025-04-25,Warehouse C,Flour,182,Healthy,No Action Required,OK,Supplier Y
2025-04-26,Hospital A,Paracetamol,70,Warning,Reorder Soon,OK,Supplier X
2025-04-26,Hospital A,Amoxicillin,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-26,Hospital A,Rice,68,Warning,Reorder Soon,OK,Supplier Y
2025-04-26,Hospital A,Flour,87,Warning,Reorder Soon,OK,Supplier X
2025-04-26,Hospital B,Paracetamol,74,Warning,Reorder Soon,OK,Supplier Y
2025-04-26,Hospital B,Amoxicillin,105,Healthy,No Action Required,OK,Supplier Y
2025-04-26,Hospital B,Rice,101,Healthy,No Action Required,OK,Supplier X
2025-04-26,Hospital B,Flour,89,Warning,Reorder Soon,OK,Supplier X
2025-04-26,Warehouse C,Paracetamol,22,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-26,Warehouse C,Amoxicillin,44,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-26,Warehouse C,Rice,92,Warning,Reorder Soon,OK,Supplier Y
2025-04-26,Warehouse C,Flour,16,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-27,Hospital A,Paracetamol,81,Warning,Reorder Soon,OK,Supplier X
2025-04-27,Hospital A,Amoxicillin,128,Healthy,No Action Required,OK,Supplier Y
2025-04-27,Hospital A,Rice,9,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-27,Hospital A,Flour,98,Warning,Reorder Soon,OK,Supplier Y
2025-04-27,Hospital B,Paracetamol,79,Warning,Reorder Soon,OK,Supplier Y
2025-04-27,Hospital B,Amoxicillin,46,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-27,Hospital B,Rice,12,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-27,Hospital B,Flour,110,Healthy,No Action Required,OK,Supplier Y
2025-04-27,Warehouse C,Paracetamol,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-27,Warehouse C,Amoxicillin,17,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-27,Warehouse C,Rice,47,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-27,Warehouse C,Flour,48,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-28,Hospital A,Paracetamol,83,Warning,Reorder Soon,OK,Supplier Y
2025-04-28,Hospital A,Amoxicillin,36,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-28,Hospital A,Rice,104,Healthy,No Action Required,OK,Supplier X
2025-04-28,Hospital A,Flour,119,Healthy,No Action Required,OK,Supplier X
2025-04-28,Hospital B,Paracetamol,70,Warning,Reorder Soon,OK,Supplier Y
2025-04-28,Hospital B,Amoxicillin,164,Healthy,No Action Required,OK,Supplier Y
2025-04-28,Hospital B,Rice,1,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-28,Hospital B,Flour,123,Healthy,No Action Required,OK,Supplier X
2025-04-28,Warehouse C,Paracetamol,115,Healthy,No Action Required,OK,Supplier Y
2025-04-28,Warehouse C,Amoxicillin,88,Warning,Reorder Soon,OK,Supplier Y
2025-04-28,Warehouse C,Rice,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-28,Warehouse C,Flour,175,Healthy,No Action Required,OK,Supplier X
2025-04-29,Hospital A,Paracetamol,22,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-29,Hospital A,Amoxicillin,209,Healthy,No Action Required,OK,Supplier Y
2025-04-29,Hospital A,Rice,140,Healthy,No Action Required,OK,Supplier X
2025-04-29,Hospital A,Flour,21,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-29,Hospital B,Paracetamol,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-29,Hospital B,Amoxicillin,43,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-29,Hospital B,Rice,3,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-29,Hospital B,Flour,45,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-29,Warehouse C,Paracetamol,28,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-29,Warehouse C,Amoxicillin,7,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-29,Warehouse C,Rice,21,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-29,Warehouse C,Flour,46,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-30,Hospital A,Paracetamol,54,Warning,Reorder Soon,OK,Supplier X
2025-04-30,Hospital A,Amoxicillin,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-04-30,Hospital A,Rice,59,Warning,Reorder Soon,OK,Supplier X
2025-04-30,Hospital A,Flour,140,Healthy,No Action Required,OK,Supplier Y
2025-04-30,Hospital B,Paracetamol,75,Warning,Reorder Soon,OK,Supplier Y
2025-04-30,Hospital B,Amoxicillin,53,Warning,Reorder Soon,OK,Supplier Y
2025-04-30,Hospital B,Rice,101,Healthy,No Action Required,OK,Supplier X
2025-04-30,Hospital B,Flour,117,Healthy,No Action Required,OK,Supplier Y
2025-04-30,Warehouse C,Paracetamol,33,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-04-30,Warehouse C,Amoxicillin,125,Healthy,No Action Required,OK,Supplier Y
2025-04-30,Warehouse C,Rice,195,Healthy,No Action Required,OK,Supplier Y
2025-04-30,Warehouse C,Flour,66,Warning,Reorder Soon,OK,Supplier X
2025-05-01,Hospital A,Paracetamol,44,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-01,Hospital A,Amoxicillin,60,Warning,Reorder Soon,OK,Supplier X
2025-05-01,Hospital A,Rice,79,Warning,Reorder Soon,OK,Supplier Y
2025-05-01,Hospital A,Flour,51,Warning,Reorder Soon,OK,Supplier X
2025-05-01,Hospital B,Paracetamol,104,Healthy,No Action Required,OK,Supplier X
2025-05-01,Hospital B,Amoxicillin,15,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-05-01,Hospital B,Rice,126,Healthy,No Action Required,OK,Supplier Y
2025-05-01,Hospital B,Flour,72,Warning,Reorder Soon,OK,Supplier Y
2025-05-01,Warehouse C,Paracetamol,138,Healthy,No Action Required,OK,Supplier X
2025-05-01,Warehouse C,Amoxicillin,14,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-01,Warehouse C,Rice,25,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-05-01,Warehouse C,Flour,160,Healthy,No Action Required,OK,Supplier Y
2025-05-02,Hospital A,Paracetamol,26,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-05-02,Hospital A,Amoxicillin,13,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-05-02,Hospital A,Rice,20,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-02,Hospital A,Flour,36,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-05-02,Hospital B,Paracetamol,191,Healthy,No Action Required,OK,Supplier X
2025-05-02,Hospital B,Amoxicillin,84,Warning,Reorder Soon,OK,Supplier Y
2025-05-02,Hospital B,Rice,107,Healthy,No Action Required,OK,Supplier X
2025-05-02,Hospital B,Flour,3,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-02,Warehouse C,Paracetamol,27,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-02,Warehouse C,Amoxicillin,122,Healthy,No Action Required,OK,Supplier Y
2025-05-02,Warehouse C,Rice,68,Warning,Reorder Soon,OK,Supplier Y
2025-05-02,Warehouse C,Flour,30,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-03,Hospital A,Paracetamol,121,Healthy,No Action Required,OK,Supplier X
2025-05-03,Hospital A,Amoxicillin,44,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-03,Hospital A,Rice,8,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-03,Hospital A,Flour,126,Healthy,No Action Required,OK,Supplier Y
2025-05-03,Hospital B,Paracetamol,11,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-03,Hospital B,Amoxicillin,170,Healthy,No Action Required,OK,Supplier Y
2025-05-03,Hospital B,Rice,75,Warning,Reorder Soon,OK,Supplier X
2025-05-03,Hospital B,Flour,14,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-05-03,Warehouse C,Paracetamol,138,Healthy,No Action Required,OK,Supplier X
2025-05-03,Warehouse C,Amoxicillin,86,Warning,Reorder Soon,OK,Supplier X
2025-05-03,Warehouse C,Rice,64,Warning,Reorder Soon,OK,Supplier X
2025-05-03,Warehouse C,Flour,58,Warning,Reorder Soon,OK,Supplier Y
